entry_time,exit_time,break_duration,department
09:37:18,18:24:24,cfasew,Unknown
09:16:47,,58,Marketing
10:26:08,Unknown,85,Marketing
08:29:46,18:36:53,67,
10:37:58,Unknown,cfasew,Unknown
08:17:07,Unknown,,Unknown
08:46:54,Unknown,,Logistics
Unknown,16:18:07,41,Unknown
08:31:01,17:36:43,cfasew,Finance
10:41:23,17:33:14,32,Sales
09:05:08,Unknown,32,
10:22:43,,44,Finance
,17:18:29,cfasew,Finance
,18:43:29,69,Product
08:45:47,Unknown,30,Sales
08:01:01,16:39:13,38,Sales
,,59,Sales
,18:03:52,61,Finance
10:21:02,16:12:24,66,Unknown
10:34:48,16:35:48,50,Sales
08:11:31,Unknown,,Unknown
10:32:50,,39,Sales
,16:57:15,90,IT
08:26:17,Unknown,37,Sales
Unknown,17:33:45,cfasew,Accounting
Unknown,16:04:35,48,Unknown
10:58:44,18:22:54,30,
09:07:12,Unknown,,
08:41:58,17:37:25,34,Finance
Unknown,Unknown,51,Marketing
,17:49:38,30,
Unknown,,64,Logistics
08:53:51,16:58:52,,Data
10:49:03,18:58:18,,Sales
08:52:46,17:45:27,cfasew,
09:48:23,Unknown,74,Sales
Unknown,16:42:34,56,Sales
08:54:51,16:04:24,49,Unknown
08:15:15,,87,Accounting
,18:59:57,,Data
Unknown,16:30:01,,Sales
Unknown,,71,Accounting
08:09:18,18:23:15,cfasew,Accounting
08:04:13,18:48:47,cfasew,
08:36:47,17:21:15,65,
08:25:28,17:59:14,88,Unknown
Unknown,Unknown,cfasew,Marketing
09:46:31,17:54:31,31,Product
08:30:11,Unknown,cfasew,Accounting
Unknown,18:54:33,,Finance
Unknown,18:39:05,83,Data
08:11:28,16:12:04,,Sales
,16:42:46,,IT
,17:41:01,cfasew,Unknown
10:36:20,17:33:08,49,Product
10:27:34,18:52:19,36,
,Unknown,cfasew,
Unknown,,77,Sales
,16:50:36,55,Product
09:29:20,17:23:13,cfasew,Data
10:05:01,18:59:48,33,
09:14:12,Unknown,43,
09:50:01,16:03:12,65,Logistics
10:24:43,,,
10:09:30,16:55:01,65,Sales
10:41:37,,,Logistics
Unknown,,cfasew,Unknown
08:36:39,,85,Unknown
10:54:59,18:19:57,65,Sales
Unknown,Unknown,48,Data
Unknown,18:31:45,37,Product
08:13:54,18:30:42,,Data
,16:17:42,,Data
Unknown,16:58:39,54,
08:09:50,17:58:01,53,Product
Unknown,16:26:44,83,Unknown
09:52:41,,67,Unknown
09:19:04,Unknown,80,Logistics
,17:39:11,58,
Unknown,16:14:19,45,IT
10:36:49,17:06:15,37,Logistics
,17:47:39,cfasew,
10:19:51,18:28:04,,
09:02:48,17:29:28,cfasew,Unknown
10:40:25,,34,Marketing
,17:12:00,67,Unknown
Unknown,,30,
10:52:04,,69,IT
Unknown,17:05:05,79,Logistics
09:10:03,Unknown,,Marketing
Unknown,Unknown,63,
10:00:26,16:58:48,,Accounting
Unknown,17:47:41,47,Accounting
09:44:43,18:13:37,42,Finance
,18:51:36,,Unknown
08:13:06,Unknown,64,Data
08:48:54,16:21:16,cfasew,Unknown
08:35:39,18:20:39,90,Unknown
,16:46:41,,Finance
10:46:11,16:25:34,,IT
08:14:27,Unknown,87,Unknown
10:25:52,17:17:32,47,
,18:42:25,75,Logistics
10:11:41,17:46:56,cfasew,Finance
,,57,Product
10:40:34,Unknown,90,Sales
08:59:44,18:38:25,51,Sales
10:02:57,,,Unknown
,,32,Finance
09:32:57,18:23:46,,Product
,17:14:28,83,Sales
Unknown,18:52:04,83,Unknown
,18:29:52,,Marketing
08:44:15,16:28:33,54,Data
10:58:34,18:19:56,85,Data
08:23:28,16:41:59,61,Unknown
10:44:02,Unknown,34,Unknown
10:47:18,17:41:16,88,Finance
Unknown,Unknown,60,Unknown
Unknown,17:47:32,89,
10:21:45,,38,Unknown
,17:25:01,62,Data
10:05:00,,,Data
10:01:15,17:55:45,51,Data
10:40:35,,79,Accounting
,17:10:30,37,Unknown
09:55:05,17:40:04,71,Accounting
09:01:30,,66,Marketing
08:37:48,18:02:23,cfasew,
08:48:26,16:27:39,32,
Unknown,17:08:49,53,Finance
10:05:52,18:04:27,82,Marketing
08:49:00,Unknown,87,Unknown
10:59:45,16:12:49,42,
,18:17:25,42,Logistics
08:30:51,18:32:54,cfasew,Finance
09:38:49,Unknown,47,Finance
09:17:26,18:24:38,35,Product
,Unknown,89,Logistics
Unknown,16:44:15,62,
09:23:38,,69,Sales
10:59:32,18:36:56,cfasew,Data
08:49:22,Unknown,,Logistics
Unknown,18:47:48,75,Marketing
09:35:40,18:38:27,55,Finance
Unknown,18:46:24,41,Unknown
10:38:23,18:49:44,42,Accounting
,17:18:01,79,Unknown
Unknown,,70,Marketing
,16:38:18,,Unknown
10:34:53,18:07:01,86,Marketing
08:29:27,16:12:37,57,
,16:04:47,46,Finance
09:16:43,,49,
08:48:36,16:53:03,59,Unknown
Unknown,17:57:43,cfasew,Logistics
10:42:18,,82,IT
09:00:03,16:08:56,35,Unknown
10:22:29,18:07:41,44,Finance
09:39:48,17:46:42,,Finance
09:31:07,18:38:02,78,IT
09:02:01,,cfasew,Unknown
08:31:57,Unknown,86,Sales
08:08:59,Unknown,cfasew,Finance
,,90,Unknown
09:55:12,17:53:01,,Unknown
Unknown,,39,Data
10:41:05,16:05:32,,Sales
09:39:23,18:09:30,80,Finance
,Unknown,,Product
,17:49:37,,
,,69,Accounting
10:47:45,Unknown,85,Accounting
10:42:20,18:46:09,34,IT
08:32:35,16:58:36,76,Accounting
Unknown,Unknown,cfasew,Sales
,16:25:09,cfasew,Marketing
09:24:56,Unknown,83,
Unknown,16:57:04,74,
10:00:28,Unknown,39,Sales
Unknown,,64,Finance
09:33:18,18:44:01,67,Data
Unknown,,cfasew,Accounting
,18:04:37,84,Data
10:23:55,17:10:23,cfasew,Unknown
Unknown,,cfasew,Unknown
08:32:35,,75,Accounting
,16:56:54,,
,Unknown,76,
Unknown,16:28:41,,Logistics
Unknown,,55,Product
09:32:19,18:13:53,52,Product
Unknown,,33,Accounting
10:09:36,16:13:03,cfasew,
08:20:40,16:40:18,55,Product
09:00:24,16:28:05,42,
08:11:10,17:03:59,cfasew,Unknown
Unknown,18:55:47,cfasew,Unknown
,Unknown,51,Product
Unknown,,,Finance
10:33:42,18:14:20,cfasew,Product
Unknown,18:47:23,33,Unknown
Unknown,17:28:30,cfasew,Marketing
Unknown,Unknown,cfasew,Data
10:23:55,16:10:31,,IT
08:33:57,Unknown,cfasew,Sales
10:59:11,18:58:02,61,Unknown
Unknown,17:31:53,54,Logistics
09:46:29,18:47:07,cfasew,Unknown
10:58:25,Unknown,,
,17:16:03,75,Unknown
,,90,
09:22:31,16:31:33,54,
10:06:23,17:04:42,44,Accounting
09:54:06,17:55:14,cfasew,Finance
10:58:43,18:44:25,77,Unknown
09:09:39,18:32:40,70,Accounting
Unknown,18:46:11,,Data
09:55:34,16:53:14,87,Accounting
,16:10:58,38,Finance
09:41:26,,72,Logistics
10:08:36,Unknown,cfasew,Sales
,,67,Finance
08:33:55,Unknown,86,Data
,16:28:09,cfasew,Product
09:48:31,17:49:26,,Data
,,cfasew,Product
10:05:57,Unknown,51,Unknown
08:20:32,Unknown,70,Finance
10:57:47,17:54:00,77,Unknown
08:26:42,Unknown,cfasew,Finance
09:32:06,17:41:40,cfasew,Logistics
Unknown,Unknown,30,Marketing
09:27:31,18:14:13,43,Sales
Unknown,17:16:57,cfasew,Sales
08:27:12,,cfasew,
09:31:39,,,Unknown
10:32:42,,64,Data
09:22:12,17:18:32,85,Logistics
09:22:58,17:41:24,,Logistics
Unknown,16:24:17,80,Marketing
,16:55:42,36,Finance
08:41:02,17:56:55,33,Sales
08:36:30,18:17:45,61,Product
08:38:48,16:05:24,,Unknown
09:41:39,18:07:50,62,Finance
,17:15:52,89,Product
09:08:26,18:34:53,66,Logistics
08:19:57,Unknown,62,Sales
10:42:41,Unknown,53,IT
10:48:08,,cfasew,
08:14:39,16:21:11,cfasew,Marketing
,17:38:21,53,Product
10:30:18,18:31:58,,IT
08:33:03,16:37:14,59,Accounting
Unknown,16:42:50,42,IT
Unknown,Unknown,78,Unknown
,18:58:54,cfasew,Product
,18:30:31,69,Data
08:54:58,17:49:06,,
,17:27:52,83,Accounting
Unknown,Unknown,87,Accounting
08:32:43,18:03:54,59,Finance
09:39:30,17:32:12,81,
Unknown,,58,Accounting
,16:48:54,44,
08:50:37,17:29:19,52,Sales
08:02:37,18:06:28,48,Unknown
,Unknown,cfasew,Unknown
09:30:30,18:02:47,46,Data
08:59:25,16:19:28,cfasew,Unknown
08:25:26,18:09:06,,Accounting
10:03:56,,,IT
09:12:06,17:22:16,68,
08:13:44,18:52:36,cfasew,Unknown
Unknown,17:23:15,76,IT
,16:34:09,cfasew,Marketing
08:33:51,17:19:02,35,Sales
09:16:54,16:16:16,52,IT
08:04:04,17:58:19,cfasew,Unknown
,Unknown,36,Product
08:33:07,18:18:59,46,Unknown
08:46:36,17:23:33,30,Product
09:44:50,Unknown,,Data
Unknown,Unknown,32,Logistics
08:15:57,,37,IT
10:02:39,18:54:09,43,
Unknown,16:51:15,32,Marketing
09:29:21,17:35:22,53,Sales
09:14:12,17:31:53,34,
,18:28:27,89,
Unknown,16:10:40,,Product
,17:19:34,77,
08:01:58,16:03:21,51,Sales
10:51:08,Unknown,cfasew,Logistics
Unknown,16:17:33,36,Data
Unknown,,59,Logistics
Unknown,,59,Data
10:44:40,,72,Product
09:32:01,,49,Logistics
10:41:41,17:42:02,cfasew,Marketing
08:26:32,17:26:42,,Product
10:55:05,,cfasew,
10:10:03,Unknown,,Unknown
Unknown,17:36:19,66,Unknown
08:53:25,Unknown,cfasew,Unknown
10:04:07,Unknown,,Accounting
08:06:30,18:14:34,76,Finance
Unknown,18:30:14,68,
08:59:28,,,Unknown
08:05:34,18:42:55,79,Marketing
08:51:08,16:15:40,60,
10:53:48,17:54:35,77,Accounting
,16:54:07,72,
10:05:30,,,
10:58:21,17:54:24,34,Marketing
08:48:27,,58,Finance
08:00:45,18:47:36,46,Unknown
09:40:22,,38,IT
08:00:05,18:11:07,78,Marketing
08:12:51,17:11:37,40,Data
09:11:55,Unknown,cfasew,IT
09:58:20,Unknown,88,Sales
,17:38:46,51,Marketing
Unknown,Unknown,cfasew,
Unknown,16:45:27,51,Data
09:35:12,16:58:43,85,
,16:55:07,69,Unknown
09:52:23,18:59:46,87,Logistics
Unknown,16:22:12,,Unknown
10:37:46,17:50:49,85,Product
09:50:02,17:18:57,88,Unknown
08:17:20,,53,Product
Unknown,17:01:29,72,Accounting
10:02:11,Unknown,,Accounting
09:35:28,16:18:22,70,Accounting
,16:36:09,46,Logistics
Unknown,Unknown,75,Product
,16:02:30,76,IT
10:45:23,18:12:46,71,Sales
08:06:11,Unknown,78,
09:04:24,,68,Unknown
10:27:11,18:09:44,53,Logistics
10:06:32,17:17:56,cfasew,Sales
,,73,Marketing
08:48:07,16:53:26,cfasew,Product
08:24:37,18:11:14,66,Data
09:17:58,,,Sales
09:29:41,,54,Unknown
10:03:53,16:35:03,77,Accounting
09:41:51,18:02:59,30,
08:47:55,,31,Unknown
10:54:48,16:32:48,75,Marketing
09:26:57,18:42:12,45,Finance
,Unknown,86,IT
,Unknown,40,Finance
Unknown,,cfasew,
Unknown,18:30:54,51,
09:15:56,16:49:16,59,Unknown
08:03:18,16:50:33,64,Data
09:27:11,17:00:01,38,Accounting
08:41:10,17:10:59,86,Finance
Unknown,17:34:09,55,Unknown
10:37:31,16:32:06,34,Logistics
09:12:33,,41,IT
,17:22:08,62,Accounting
10:49:17,18:19:10,,Accounting
09:00:38,,cfasew,
09:22:37,17:28:34,84,
Unknown,16:28:09,cfasew,
08:25:33,16:42:53,,Unknown
,,cfasew,Marketing
Unknown,16:29:50,cfasew,Data
08:37:21,Unknown,,Unknown
09:23:49,17:18:28,70,Finance
08:34:55,18:22:20,31,IT
09:10:13,18:36:57,47,Unknown
08:51:43,Unknown,,Finance
08:32:45,18:13:54,81,
09:26:01,,78,Sales
,18:30:25,50,Finance
08:31:50,18:47:14,,IT
08:25:12,16:17:38,42,Data
Unknown,16:48:19,36,Unknown
08:56:32,17:36:50,36,Unknown
10:05:42,,69,Finance
Unknown,,cfasew,Logistics
09:24:50,18:56:50,,Logistics
10:21:00,17:55:43,70,Sales
09:37:55,18:41:43,cfasew,Finance
08:34:11,16:55:39,67,Finance
09:25:52,17:17:40,,Marketing
,Unknown,cfasew,Logistics
10:10:10,Unknown,45,
Unknown,Unknown,49,Unknown
10:37:11,16:57:46,,Unknown
Unknown,16:43:25,84,
09:47:22,18:37:32,78,Unknown
09:10:35,18:19:05,cfasew,Sales
Unknown,18:41:50,33,Unknown
10:25:09,Unknown,68,IT
,Unknown,64,Data
08:14:09,16:38:29,41,Finance
08:00:05,Unknown,cfasew,IT
,Unknown,40,IT
08:57:00,18:42:22,36,Marketing
08:24:57,18:02:57,,IT
Unknown,17:46:44,46,Logistics
10:36:03,Unknown,64,Product
08:44:51,16:34:19,52,Data
Unknown,17:40:15,41,Logistics
08:40:10,17:25:47,42,Product
10:18:54,Unknown,57,
10:03:07,17:15:44,,IT
Unknown,18:56:39,,Sales
08:13:08,,84,Logistics
Unknown,16:40:53,cfasew,IT
10:38:48,Unknown,cfasew,Marketing
09:12:33,,cfasew,Unknown
09:45:32,Unknown,68,
,18:40:58,83,Data
09:51:01,17:46:41,,
10:23:46,17:12:12,84,Data
Unknown,17:22:58,32,Marketing
10:21:45,Unknown,66,Unknown
,,51,Data
Unknown,18:15:35,47,Accounting
,18:24:03,88,Marketing
10:32:00,18:24:14,38,Logistics
,Unknown,56,Marketing
Unknown,,70,Finance
08:03:08,16:56:59,31,Logistics
10:29:48,17:13:56,64,Unknown
09:01:48,16:32:41,36,
Unknown,,cfasew,Logistics
08:33:38,16:00:09,cfasew,Accounting
08:34:18,16:06:01,47,
Unknown,Unknown,62,Product
10:20:21,17:24:55,30,Unknown
09:10:06,Unknown,,Marketing
09:32:19,16:59:36,77,Sales
Unknown,16:30:59,89,Marketing
08:18:41,18:06:09,,Marketing
Unknown,18:27:28,cfasew,
Unknown,16:30:32,cfasew,Sales
Unknown,18:49:21,84,Marketing
08:21:08,,44,Unknown
08:12:57,Unknown,32,Sales
08:40:56,17:38:35,cfasew,
08:38:33,17:04:18,58,IT
08:06:44,17:26:07,79,Product
08:33:43,18:48:02,87,
,17:05:02,66,Marketing
09:05:23,17:13:08,,Unknown
10:29:18,Unknown,79,Accounting
10:58:16,,,Finance
Unknown,Unknown,42,Marketing
,Unknown,,Accounting
Unknown,18:26:24,51,Unknown
08:34:23,18:14:01,52,Accounting
09:58:00,18:57:39,,Sales
Unknown,Unknown,82,Product
,Unknown,39,Marketing
Unknown,18:54:14,37,Data
08:46:08,18:44:30,cfasew,Product
08:20:49,18:07:36,59,Unknown
,17:24:22,78,Product
,18:50:15,48,Accounting
Unknown,18:04:45,64,Data
09:54:30,Unknown,59,Sales
10:52:25,16:00:34,,IT
09:33:10,,81,Unknown
09:58:48,Unknown,67,Product
08:41:43,16:56:36,71,Logistics
,Unknown,cfasew,Marketing
08:43:57,Unknown,79,Unknown
09:20:44,16:41:47,34,Unknown
08:12:10,Unknown,53,IT
08:02:32,16:32:04,33,Marketing
Unknown,17:43:53,75,Marketing
Unknown,Unknown,84,
09:08:17,,84,
Unknown,,cfasew,Finance
09:08:25,,,Unknown
10:58:51,Unknown,,
08:11:12,17:41:31,cfasew,Unknown
10:07:05,,68,Logistics
08:41:33,16:55:58,58,Unknown
09:45:21,,34,Unknown
09:43:22,,44,Product
,17:34:57,83,
10:07:07,Unknown,88,IT
Unknown,Unknown,39,Product
Unknown,17:27:29,59,
09:05:20,18:56:35,80,Product
08:09:41,17:21:15,49,Logistics
09:44:04,Unknown,41,Unknown
10:18:05,16:39:10,72,IT
08:56:55,16:50:11,57,Data
10:25:42,17:49:46,83,Sales
10:38:02,,52,Product
08:41:09,18:19:02,cfasew,Accounting
08:56:40,Unknown,54,Data
,Unknown,44,Unknown
09:11:25,18:37:37,57,Unknown
09:56:31,17:00:51,63,IT
08:53:28,,cfasew,Product
09:44:38,Unknown,64,Finance
Unknown,16:23:21,cfasew,
09:49:36,Unknown,50,Product
09:51:42,17:26:23,,Accounting
10:20:55,17:10:02,76,Sales
10:43:39,16:10:54,31,Sales
,18:48:47,62,
08:57:33,18:58:45,cfasew,Data
10:57:32,Unknown,48,Unknown
Unknown,16:21:11,,
09:39:17,18:15:31,cfasew,Unknown
08:55:27,17:27:05,,Marketing
,16:31:10,30,
,18:53:23,63,Unknown
10:01:09,18:25:44,48,Unknown
08:43:56,,60,Finance
09:20:05,18:58:32,61,Unknown
09:53:39,Unknown,52,Product
08:30:36,18:48:45,60,
10:53:59,18:01:42,89,Logistics
Unknown,17:07:39,cfasew,Product
10:56:40,Unknown,54,Accounting
,16:00:39,cfasew,Data
08:25:14,Unknown,cfasew,
09:37:54,16:16:51,80,
,Unknown,44,Finance
08:07:27,18:12:22,cfasew,
Unknown,16:08:49,54,Unknown
,18:51:40,86,Accounting
Unknown,18:20:52,cfasew,Marketing
08:37:51,17:01:03,,
08:17:06,16:17:52,,Accounting
,Unknown,cfasew,Data
Unknown,18:32:36,37,IT
09:36:36,18:40:16,cfasew,Accounting
10:15:42,Unknown,cfasew,Finance
09:13:59,Unknown,32,IT
,18:20:36,67,Data
08:11:55,18:54:34,61,Finance
Unknown,16:40:25,cfasew,
08:15:48,18:00:21,76,Sales
09:04:19,18:04:57,84,IT
Unknown,17:09:01,cfasew,Finance
,,64,Marketing
10:00:14,,77,Unknown
09:04:55,,86,Finance
09:25:59,16:40:17,cfasew,Accounting
08:52:58,16:27:07,50,Unknown
09:09:33,16:49:56,75,Logistics
10:04:13,16:09:05,68,Data
09:23:07,Unknown,,Data
,,66,Unknown
Unknown,17:03:54,85,Marketing
Unknown,16:37:45,52,Logistics
10:24:35,Unknown,cfasew,Accounting
09:02:50,17:05:40,79,Unknown
09:17:09,16:09:56,68,Unknown
08:19:30,18:39:48,,Finance
09:20:29,18:27:33,41,
Unknown,17:27:08,32,
08:08:52,Unknown,cfasew,Data
Unknown,18:40:43,68,Unknown
08:45:56,Unknown,cfasew,
Unknown,18:56:52,cfasew,Unknown
Unknown,18:00:15,cfasew,IT
09:38:34,16:29:32,31,
09:00:27,18:51:41,47,
08:20:17,Unknown,34,Unknown
10:54:36,,79,
10:13:07,18:02:44,54,Unknown
08:21:51,18:48:31,33,IT
09:56:44,16:20:13,,IT
08:39:12,,,
08:39:42,18:02:08,cfasew,Unknown
08:51:01,,60,Marketing
10:11:29,17:39:45,72,Marketing
10:43:12,,,Finance
09:36:22,18:50:31,30,Product
Unknown,,84,Unknown
,Unknown,71,Data
Unknown,17:44:19,54,Logistics
Unknown,16:54:34,61,Logistics
09:00:15,16:53:09,58,Unknown
09:54:13,,,Unknown
09:50:32,16:51:52,54,Sales
Unknown,,cfasew,Accounting
,,43,Unknown
Unknown,17:00:19,71,Product
Unknown,Unknown,cfasew,Unknown
09:40:31,,69,Marketing
09:02:19,18:44:10,63,Unknown
09:39:27,,cfasew,Accounting
08:34:27,,cfasew,IT
Unknown,17:33:01,45,Logistics
10:33:43,18:09:58,cfasew,Product
Unknown,Unknown,cfasew,IT
09:18:56,Unknown,65,Finance
10:33:06,18:14:07,54,Marketing
09:56:38,Unknown,51,Product
10:30:25,17:21:25,cfasew,Logistics
10:37:19,17:28:09,49,Sales
09:34:49,,56,
Unknown,Unknown,,Logistics
,17:52:23,,Logistics
10:46:31,Unknown,cfasew,Logistics
08:59:42,18:02:13,51,
09:45:27,18:41:50,cfasew,Sales
08:22:48,18:50:37,cfasew,
08:50:55,18:12:47,59,Unknown
09:38:29,Unknown,68,Accounting
Unknown,Unknown,,Unknown
08:10:29,Unknown,31,Finance
08:31:27,18:31:14,33,Unknown
08:17:00,16:10:08,42,Data
09:11:49,18:00:03,cfasew,Accounting
10:32:54,Unknown,cfasew,Finance
08:27:08,18:16:55,cfasew,Finance
,Unknown,85,Unknown
Unknown,18:22:52,54,Logistics
10:43:12,Unknown,,Product
Unknown,,59,Unknown
,18:36:24,70,Marketing
Unknown,Unknown,74,Accounting
10:38:55,17:41:24,,Marketing
10:36:46,16:08:15,68,Logistics
09:39:19,17:44:51,cfasew,Unknown
09:06:20,17:08:36,,Unknown
10:59:27,Unknown,cfasew,IT
09:26:46,17:48:19,81,Unknown
08:25:08,Unknown,84,Unknown
10:17:00,18:52:02,cfasew,Marketing
10:55:40,,,Data
Unknown,18:06:21,33,Accounting
09:58:49,,57,Unknown
10:32:27,Unknown,cfasew,Marketing
10:28:11,17:57:43,cfasew,IT
Unknown,17:58:42,58,
08:04:11,17:18:08,45,
08:02:07,16:39:33,cfasew,Unknown
09:09:23,17:38:55,33,Data
Unknown,16:15:21,cfasew,Unknown
,Unknown,38,Logistics
10:57:49,18:34:30,,Unknown
10:21:30,,cfasew,Unknown
09:09:11,16:05:14,77,IT
,17:23:30,cfasew,
08:30:29,18:03:26,cfasew,
08:17:42,17:02:56,37,
08:20:32,18:42:56,cfasew,Marketing
08:08:05,16:39:36,cfasew,Unknown
Unknown,18:24:59,,Unknown
Unknown,17:43:42,cfasew,
,16:46:55,cfasew,Unknown
09:59:21,18:49:52,78,Logistics
08:34:42,16:54:59,,Unknown
08:59:01,Unknown,,Unknown
08:14:11,18:12:26,cfasew,Logistics
,17:39:50,36,Unknown
09:03:43,16:50:47,88,IT
Unknown,16:03:08,81,Accounting
09:52:52,17:48:29,57,Sales
Unknown,,cfasew,Unknown
10:29:16,Unknown,57,
10:32:27,17:23:41,cfasew,Product
Unknown,16:04:22,53,Accounting
08:40:39,18:36:41,90,
09:32:03,18:48:07,79,
08:48:43,17:08:39,,
09:16:23,17:10:51,57,Data
Unknown,16:33:57,cfasew,Unknown
09:32:34,Unknown,cfasew,Marketing
08:59:22,17:21:12,cfasew,
09:25:08,16:21:57,38,Accounting
08:17:43,16:59:06,36,Logistics
08:25:38,17:16:29,72,
10:49:49,17:09:22,cfasew,
Unknown,18:02:40,cfasew,Finance
Unknown,,cfasew,Data
Unknown,16:30:03,cfasew,IT
,16:38:29,38,Logistics
08:15:59,16:43:42,36,
,18:43:06,78,Sales
,16:59:18,66,Accounting
10:18:28,18:17:05,85,Accounting
08:03:28,17:42:57,cfasew,
10:36:27,18:00:22,89,Finance
,,cfasew,Data
08:09:44,17:59:22,78,
09:21:22,,84,Unknown
10:57:57,Unknown,87,Sales
09:20:32,18:58:06,,
10:43:21,Unknown,,Finance
10:37:42,17:51:02,cfasew,Sales
09:11:28,,cfasew,Unknown
08:42:16,16:14:03,46,Finance
09:14:22,16:31:58,33,Product
Unknown,,79,IT
08:58:08,17:40:12,75,Sales
,Unknown,cfasew,Sales
08:39:00,18:44:17,90,Logistics
Unknown,,cfasew,
,,38,Marketing
08:49:54,18:52:11,cfasew,Logistics
,,36,
09:55:04,17:29:26,30,Sales
10:04:54,,80,Sales
10:18:32,Unknown,84,Accounting
10:53:27,Unknown,72,Data
10:45:04,16:02:13,cfasew,Unknown
Unknown,16:44:44,36,Sales
Unknown,17:17:49,85,Product
08:56:55,18:11:55,,Finance
09:51:00,18:03:43,58,Marketing
10:35:18,18:19:54,,Accounting
10:50:33,16:02:11,,
,Unknown,61,Product
10:36:36,,62,IT
Unknown,17:31:27,40,Marketing
10:45:26,Unknown,72,Accounting
08:45:53,17:09:29,77,IT
Unknown,Unknown,51,Data
09:43:41,17:19:57,88,Accounting
10:57:05,16:14:46,60,Data
Unknown,17:44:24,,IT
09:12:36,16:00:26,56,
Unknown,,45,
,,62,Accounting
08:52:04,,,Sales
08:45:57,18:23:40,44,Unknown
08:06:17,18:31:15,51,IT
08:46:07,17:50:51,,
,16:01:23,cfasew,
Unknown,18:11:23,,Sales
08:00:44,Unknown,42,
Unknown,16:55:48,75,Logistics
,,,Finance
Unknown,,55,Accounting
,,31,Unknown
08:16:58,18:24:18,,Logistics
09:28:40,16:20:47,37,Data
08:40:44,17:53:40,49,Data
09:19:49,18:12:22,74,
08:37:09,16:18:07,88,Product
09:52:18,16:31:42,cfasew,Unknown
Unknown,Unknown,cfasew,
Unknown,,cfasew,
08:01:21,17:53:14,39,Marketing
09:08:11,Unknown,cfasew,Marketing
09:41:16,16:54:05,cfasew,Logistics
10:44:12,16:40:25,89,IT
08:12:02,Unknown,58,Unknown
,17:03:57,58,Product
09:29:46,16:00:41,,Marketing
08:44:14,Unknown,71,Logistics
09:42:24,16:56:35,81,Accounting
Unknown,16:21:22,74,
09:29:33,Unknown,36,Sales
10:56:56,18:36:36,,Logistics
,17:35:05,54,Sales
,16:14:52,87,Logistics
08:35:14,16:16:09,61,Accounting
10:30:50,18:37:52,41,Logistics
08:30:34,,47,Data
Unknown,18:13:23,40,Finance
Unknown,18:48:24,81,Unknown
08:43:29,Unknown,,Marketing
08:40:06,17:46:58,73,Product
,18:25:23,cfasew,Marketing
,,65,Accounting
09:01:57,,,
Unknown,16:52:09,36,Marketing
09:04:21,16:32:41,68,Unknown
Unknown,,cfasew,Accounting
09:25:51,Unknown,cfasew,Data
09:24:21,17:31:28,56,Unknown
08:30:22,17:58:49,cfasew,Finance
Unknown,18:01:20,,Unknown
08:46:58,16:32:58,51,Sales
Unknown,,85,Logistics
08:02:13,Unknown,65,Unknown
Unknown,18:15:20,60,Logistics
09:34:12,17:54:37,51,Marketing
09:00:46,,51,Marketing
08:12:57,18:35:03,cfasew,Marketing
10:05:41,16:40:10,42,Data
10:22:37,17:46:08,,Unknown
08:34:24,18:44:31,53,Logistics
10:20:41,,,Finance
,,,Marketing
08:12:29,18:37:52,77,Unknown
,17:13:17,44,Product
09:44:33,16:54:56,cfasew,Data
09:18:37,18:30:54,cfasew,
08:14:20,Unknown,55,
09:02:40,17:21:56,,Marketing
08:58:17,16:18:13,37,Sales
10:24:29,16:41:43,,IT
09:59:29,16:04:57,81,Unknown
10:01:34,,68,
08:55:54,17:40:44,,Unknown
09:38:08,18:41:39,75,Finance
10:07:28,16:12:36,cfasew,
Unknown,16:10:48,cfasew,Logistics
Unknown,18:46:00,64,Product
08:09:22,17:29:59,53,IT
Unknown,16:26:58,38,Product
09:21:11,Unknown,87,Unknown
10:41:08,18:09:59,72,Data
10:18:05,18:34:43,46,Data
10:17:36,,72,IT
08:14:58,17:51:42,cfasew,
09:29:08,Unknown,cfasew,
10:57:41,,77,
09:56:59,18:21:50,cfasew,
08:58:44,16:46:18,32,IT
10:41:10,18:25:09,62,Finance
,17:55:05,,
09:55:33,17:45:39,46,
10:49:45,16:17:55,cfasew,
,18:14:51,69,
Unknown,17:12:08,62,
,17:54:10,cfasew,Data
,18:36:10,57,Unknown
10:03:38,Unknown,35,IT
Unknown,16:23:06,76,Product
Unknown,18:29:06,,Finance
08:42:05,17:02:15,56,Accounting
Unknown,16:01:39,,Product
08:38:58,Unknown,79,Product
09:32:48,Unknown,50,IT
09:01:14,18:39:06,cfasew,Accounting
,Unknown,84,IT
Unknown,18:13:35,cfasew,Product
Unknown,,cfasew,Data
Unknown,16:29:53,66,Marketing
08:20:02,Unknown,,Accounting
09:21:17,18:34:12,80,Data
10:25:22,16:13:28,32,Unknown
08:55:30,17:10:35,83,Accounting
09:25:55,16:57:23,84,
08:16:58,17:12:53,,Product
10:20:44,,46,Unknown
09:33:39,,31,Finance
08:21:08,17:59:39,36,Product
,18:34:00,31,
08:21:14,,38,Unknown
08:28:58,,54,Logistics
08:24:38,,,Unknown
10:55:07,Unknown,,
10:25:20,Unknown,cfasew,
10:57:55,17:05:48,,
09:39:48,16:28:30,cfasew,
08:03:23,,cfasew,Product
10:43:44,18:15:32,48,
08:59:13,17:29:34,cfasew,Logistics
Unknown,,83,Product
